Type, Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Poste,21073,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"porte voitures, PTRA 40T",,Transport de marchandises > Routier > Spéciaux,"fret routier, poids lourd, PL, ensemble articulé, camion porte voitures",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,gazole,0.155,0.154,6.94E-5,0,1.23E-3,,,,,,,,,,,0,8.95E-3
,Poste,21073,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"porte voitures, PTRA 40T",,Transport de marchandises > Routier > Spéciaux,"fret routier, poids lourd, PL, ensemble articulé, camion porte voitures",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,gazole,0.0404,0.0355,3.12E-3,0,1.77E-3,,,,,,,,,,,0,-8.95E-3
,Poste,21073,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"porte voitures, PTRA 40T",,Transport de marchandises > Routier > Spéciaux,"fret routier, poids lourd, PL, ensemble articulé, camion porte voitures",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Fabrication,véhicule,0.0245,0.0245,0,0,0,,,,,,,,,,,0,0
,Elément,21074,élément décomposé par poste et par gaz,Valide générique,Camion remorque,"grand volume, PTRA 26T",,Transport de marchandises > Routier > Grand volume,"fret routier, poids lourd, PL, camion, remorque, grand volume",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.178,0.173,2.63E-3,0,2.48E-3,,,,,,,,,,,0,0
,Poste,21074,élément décomposé par poste et par gaz,Valide générique,Camion remorque,"grand volume, PTRA 26T",,Transport de marchandises > Routier > Grand volume,"fret routier, poids lourd, PL, camion, remorque, grand volume",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,gazole,0.128,0.127,5.73E-5,0,1.02E-3,,,,,,,,,,,0,7.38E-3
,Poste,21074,élément décomposé par poste et par gaz,Valide générique,Camion remorque,"grand volume, PTRA 26T",,Transport de marchandises > Routier > Grand volume,"fret routier, poids lourd, PL, camion, remorque, grand volume",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,gazole,0.0333,0.0293,2.57E-3,0,1.46E-3,,,,,,,,,,,0,-7.38E-3
,Poste,21074,élément décomposé par poste et par gaz,Valide générique,Camion remorque,"grand volume, PTRA 26T",,Transport de marchandises > Routier > Grand volume,"fret routier, poids lourd, PL, camion, remorque, grand volume",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Fabrication,véhicule,0.0172,0.0172,0,0,0,,,,,,,,,,,0,0
,Elément,21075,élément décomposé par poste et par gaz,Valide générique,Camion porteur,"messagerie, frigorifique, ramasse distribution, PTAC 19T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, camion, porteur, transport frigorifique, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,1.14,1.1,0.0168,0,0.0158,,,,,,,,,,,0,0
,Poste,21075,élément décomposé par poste et par gaz,Valide générique,Camion porteur,"messagerie, frigorifique, ramasse distribution, PTAC 19T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, camion, porteur, transport frigorifique, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,gazole,0.818,0.811,3.66E-4,0,6.52E-3,,,,,,,,,,,0,0.0472
,Poste,21075,élément décomposé par poste et par gaz,Valide générique,Camion porteur,"messagerie, frigorifique, ramasse distribution, PTAC 19T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, camion, porteur, transport frigorifique, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,gazole,0.213,0.187,0.0164,0,9.33E-3,,,,,,,,,,,0,-0.0472
,Poste,21075,élément décomposé par poste et par gaz,Valide générique,Camion porteur,"messagerie, frigorifique, ramasse distribution, PTAC 19T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, camion, porteur, transport frigorifique, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Fabrication,véhicule,0.105,0.105,0,0,0,,,,,,,,,,,0,0
,Elément,21076,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"messagerie, frigorifique, traction, PTRA 40T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, ensemble articulé, transport frigorifique, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,1.44,1.4,0.0213,0,0.0201,,,,,,,,,,,0,0
,Poste,21076,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"messagerie, frigorifique, traction, PTRA 40T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, ensemble articulé, transport frigorifique, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,gazole,1.04,1.03,4.65E-4,0,8.27E-3,,,,,,,,,,,0,0.0598
,Poste,21076,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"messagerie, frigorifique, traction, PTRA 40T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, ensemble articulé, transport frigorifique, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,gazole,0.27,0.237,0.0209,0,0.0118,,,,,,,,,,,0,-0.0598
,Poste,21076,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"messagerie, frigorifique, traction, PTRA 40T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, ensemble articulé, transport frigorifique, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Fabrication,véhicule,0.132,0.132,0,0,0,,,,,,,,,,,0,0
,Elément,21077,élément décomposé par poste et par gaz,Valide générique,Camion porteur,"messagerie, ramasse distribution, PTAC 19T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, camion, porteur, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.946,0.919,0.014,0,0.0132,,,,,,,,,,,0,0
,Poste,21077,élément décomposé par poste et par gaz,Valide générique,Camion porteur,"messagerie, ramasse distribution, PTAC 19T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, camion, porteur, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,gazole,0.679,0.674,3.03E-4,0,5.41E-3,,,,,,,,,,,0,0.0392
,Poste,21077,élément décomposé par poste et par gaz,Valide générique,Camion porteur,"messagerie, ramasse distribution, PTAC 19T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, camion, porteur, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,gazole,0.177,0.156,0.0137,0,7.76E-3,,,,,,,,,,,0,-0.0392
,Poste,21077,élément décomposé par poste et par gaz,Valide générique,Camion porteur,"messagerie, ramasse distribution, PTAC 19T",,Transport de marchandises > Routier > Messagerie,"fret routier, poids lourd, PL, camion, porteur, messagerie",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Fabrication,véhicule,0.09,0.09,0,0,0,,,,,,,,,,,0,0
,Elément,21113,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"marchandises diverses, régional, PTRA 40T",,Transport de marchandises > Routier > Marchandises diverses,"fret routier, poids lourd, PL, ensemble articulé, marchandises diverses",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,1.18,1.15,0.0175,0,0.0165,,,,,,,,,,,0,0
,Poste,21113,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"marchandises diverses, régional, PTRA 40T",,Transport de marchandises > Routier > Marchandises diverses,"fret routier, poids lourd, PL, ensemble articulé, marchandises diverses",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,gazole,0.85,0.843,3.81E-4,0,6.78E-3,,,,,,,,,,,0,0.0491
,Poste,21113,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"marchandises diverses, régional, PTRA 40T",,Transport de marchandises > Routier > Marchandises diverses,"fret routier, poids lourd, PL, ensemble articulé, marchandises diverses",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,gazole,0.222,0.195,0.0171,0,9.73E-3,,,,,,,,,,,0,-0.0491
,Poste,21113,élément décomposé par poste et par gaz,Valide générique,Ensemble articulé,"marchandises diverses, régional, PTRA 40T",,Transport de marchandises > Routier > Marchandises diverses,"fret routier, poids lourd, PL, ensemble articulé, marchandises diverses",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,déc-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Fabrication,véhicule,0.11,0.11,0,0,0,,,,,,,,,,,0,0
,Poste,21138,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Europe,Europe,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0226,0.0226,0,0,0,,,,,,,,,,,0,0
,Poste,21139,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Allemagne,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.032,0.032,0,0,0,,,,,,,,,,,0,0
,Poste,21140,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Autriche,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0126,0.0126,0,0,0,,,,,,,,,,,0,0
,Poste,21141,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Belgique,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0186,0.0186,0,0,0,,,,,,,,,,,0,0
,Poste,21142,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Danemark,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0378,0.0378,0,0,0,,,,,,,,,,,0,0
,Poste,21143,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Espagne,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0345,0.0345,0,0,0,,,,,,,,,,,0,0
,Poste,21144,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Finlande,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0201,0.0201,0,0,0,,,,,,,,,,,0,0
,Poste,21145,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Grèce,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0445,0.0445,0,0,0,,,,,,,,,,,0,0
,Poste,21146,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Irlande,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0582,0.0582,0,0,0,,,,,,,,,,,0,0
,Poste,21147,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Italie,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0291,0.0291,0,0,0,,,,,,,,,,,0,0
,Poste,21148,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Luxembourg,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0253,0.0253,0,0,0,,,,,,,,,,,0,0
,Poste,21149,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Norvège,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,8.22E-3,8.22E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21150,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Pays Bas,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0304,0.0304,0,0,0,,,,,,,,,,,0,0
,Poste,21151,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Portugal,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0444,0.0444,0,0,0,,,,,,,,,,,0,0
,Poste,21152,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Royaume-Uni,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.0412,0.0412,0,0,0,,,,,,,,,,,0,0
,Poste,21153,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Suède,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,4.28E-3,4.28E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21154,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Autres pays du monde,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Suisse,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,3.64E-3,3.64E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21155,élément décomposé par gaz,Valide générique,Train de marchandises,,,Transport de marchandises > Ferroviaire > Corse,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Outre-mer,Corse,Novembre 2014,Novembre 2014,Décembre 2017,40%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Total Non Décomposé,,0.077,0.077,0,0,0,,,,,,,,,,,0,0
,Elément,21159,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises légères",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.19E-3,2.19E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21159,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises légères",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,1.32E-3,1.32E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21159,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises légères",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,8.66E-4,8.66E-4,0,0,0,,,,,,,,,,,0,0
,Elément,21160,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises moyennement denses",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,1.70E-3,1.70E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21160,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises moyennement denses",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,1.02E-3,1.02E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21160,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises moyennement denses",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,6.72E-4,6.72E-4,0,0,0,,,,,,,,,,,0,0
,Elément,21161,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises denses",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,1.46E-3,1.46E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21161,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises denses",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,8.84E-4,8.84E-4,0,0,0,,,,,,,,,,,0,0
,Poste,21161,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises denses",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,5.80E-4,5.80E-4,0,0,0,,,,,,,,,,,0,0
,Elément,21162,élément décomposé par poste et par gaz,Valide générique,Train de marchandises,"motorisation électrique, marchandises légères",,Transport de marchandises > Ferroviaire > France continentale > Electrique,"fret ferré, train",kgCO2e/véhicule.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,70%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.874,0.874,0,0,0,,,,,,,,,,,0,0
