Type,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Poste,21719,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Autriche,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0235,0.0235,0,0,0,,,,,,,,,,,0,0
,Elément,21720,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Belgique,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0484,0.0484,0,0,0,,,,,,,,,,,0,0
,Poste,21720,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Belgique,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0484,0.0484,0,0,0,,,,,,,,,,,0,0
,Elément,21721,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Danemark,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.114,0.114,0,0,0,,,,,,,,,,,0,0
,Poste,21721,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Danemark,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.114,0.114,0,0,0,,,,,,,,,,,0,0
,Elément,21722,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Espagne,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0514,0.0514,0,0,0,,,,,,,,,,,0,0
,Poste,21722,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Espagne,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0514,0.0514,0,0,0,,,,,,,,,,,0,0
,Elément,21723,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Finlande,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0452,0.0452,0,0,0,,,,,,,,,,,0,0
,Poste,21723,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Finlande,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0452,0.0452,0,0,0,,,,,,,,,,,0,0
,Elément,21724,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Grèce,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0662,0.0662,0,0,0,,,,,,,,,,,0,0
,Poste,21724,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Grèce,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0662,0.0662,0,0,0,,,,,,,,,,,0,0
,Elément,21725,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Irlande,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0388,0.0388,0,0,0,,,,,,,,,,,0,0
,Poste,21725,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Irlande,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0388,0.0388,0,0,0,,,,,,,,,,,0,0
,Elément,21726,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Italie,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0317,0.0317,0,0,0,,,,,,,,,,,0,0
,Poste,21726,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Italie,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0317,0.0317,0,0,0,,,,,,,,,,,0,0
,Elément,21727,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Luxembourg,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0397,0.0397,0,0,0,,,,,,,,,,,0,0
,Poste,21727,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Luxembourg,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0397,0.0397,0,0,0,,,,,,,,,,,0,0
,Elément,21728,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Norvège,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.04,0.04,0,0,0,,,,,,,,,,,0,0
,Poste,21728,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Norvège,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.04,0.04,0,0,0,,,,,,,,,,,0,0
,Elément,21729,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Pays Bas,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0763,0.0763,0,0,0,,,,,,,,,,,0,0
,Poste,21729,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Pays Bas,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0763,0.0763,0,0,0,,,,,,,,,,,0,0
,Elément,21730,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Portugal,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0615,0.0615,0,0,0,,,,,,,,,,,0,0
,Poste,21730,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Portugal,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0615,0.0615,0,0,0,,,,,,,,,,,0,0
,Elément,21731,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Royaume-Uni,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.075,0.075,0,0,0,,,,,,,,,,,0,0
,Poste,21731,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Royaume-Uni,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.075,0.075,0,0,0,,,,,,,,,,,0,0
,Elément,21732,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Suède,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0129,0.0129,0,0,0,,,,,,,,,,,0,0
,Poste,21732,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Suède,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.0129,0.0129,0,0,0,,,,,,,,,,,0,0
,Elément,21733,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Suisse,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.74E-3,3.74E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21733,élément décomposé par poste et par gaz,Valide générique,Train de voyageurs,,,Transport de personnes > Ferroviaire > Autres pays du monde,"train, transport de personne ferré",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Autre pays du monde,Suisse,Novembre 2014,Novembre 2014,Décembre 2017,20%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,3.74E-3,3.74E-3,0,0,0,,,,,,,,,,,0,0
,Elément,21734,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",gazole,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Mars 2015,déc.-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.0798,0.0773,1.30E-3,0,1.23E-3,,,,,,,,,,,0,0
,Poste,21734,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",gazole,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Mars 2015,déc.-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.0165,0.0145,1.28E-3,0,7.23E-4,,,,,,,,,,,0,-3.66E-3
,Poste,21734,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",gazole,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Mars 2015,déc.-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,0.0633,0.0628,2.82E-5,0,5.04E-4,,,,,,,,,,,0,3.66E-3
,Elément,21735,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",électricité,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,8.91E-3,8.91E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21735,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",électricité,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,5.38E-3,5.38E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21735,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",électricité,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,3.53E-3,3.53E-3,0,0,0,,,,,,,,,,,0,0
,Elément,21736,élément décomposé par poste et par gaz,Valide générique,Train grandes lignes,,,Transport de personnes > Ferroviaire > France > Trains grandes lignes,"train, transport de personne ferré, train grandes lignes",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,5.60E-3,5.60E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21736,élément décomposé par poste et par gaz,Valide générique,Train grandes lignes,,,Transport de personnes > Ferroviaire > France > Trains grandes lignes,"train, transport de personne ferré, train grandes lignes",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,3.38E-3,3.38E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21736,élément décomposé par poste et par gaz,Valide générique,Train grandes lignes,,,Transport de personnes > Ferroviaire > France > Trains grandes lignes,"train, transport de personne ferré, train grandes lignes",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,2.22E-3,2.22E-3,0,0,0,,,,,,,,,,,0,0
,Elément,21737,élément décomposé par poste et par gaz,Valide générique,"TGV, Train Grande Vitesse",,,Transport de personnes > Ferroviaire > France > TGV,"train, transport de personne ferré, tgv, train grande vitesse",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.69E-3,3.69E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21737,élément décomposé par poste et par gaz,Valide générique,"TGV, Train Grande Vitesse",,,Transport de personnes > Ferroviaire > France > TGV,"train, transport de personne ferré, tgv, train grande vitesse",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,2.23E-3,2.23E-3,0,0,0,,,,,,,,,,,0,0
,Poste,21737,élément décomposé par poste et par gaz,Valide générique,"TGV, Train Grande Vitesse",,,Transport de personnes > Ferroviaire > France > TGV,"train, transport de personne ferré, tgv, train grande vitesse",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,1.46E-3,1.46E-3,0,0,0,,,,,,,,,,,0,0
,Elément,21738,élément décomposé par poste et par gaz,Valide générique,"TGV, Train Grande Vitesse",,,Transport de personnes > Ferroviaire > France > TGV,"train, transport de personne ferré, tgv, train grande vitesse",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,1.05,1.05,0,0,0,,,,,,,,,,,0,0
,Poste,21738,élément décomposé par poste et par gaz,Valide générique,"TGV, Train Grande Vitesse",,,Transport de personnes > Ferroviaire > France > TGV,"train, transport de personne ferré, tgv, train grande vitesse",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.636,0.636,0,0,0,,,,,,,,,,,0,0
,Poste,21738,élément décomposé par poste et par gaz,Valide générique,"TGV, Train Grande Vitesse",,,Transport de personnes > Ferroviaire > France > TGV,"train, transport de personne ferré, tgv, train grande vitesse",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,0.417,0.417,0,0,0,,,,,,,,,,,0,0
,Elément,21739,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",gazole,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Mars 2015,déc.-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,5.39,5.22,0.088,0,0.083,,,,,,,,,,,0,0
,Poste,21739,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",gazole,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Mars 2015,déc.-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,1.11,0.98,0.086,0,0.0489,,,,,,,,,,,0,-0.247
,Poste,21739,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",gazole,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Mars 2015,déc.-18,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,4.28,4.24,1.91E-3,0,0.0342,,,,,,,,,,,0,0.247
,Elément,21740,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",électricité,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.711,0.711,0,0,0,,,,,,,,,,,0,0
,Poste,21740,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",électricité,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.429,0.429,0,0,0,,,,,,,,,,,0,0
,Poste,21740,élément décomposé par poste et par gaz,Valide générique,"TER, Train Express Regional",électricité,,Transport de personnes > Ferroviaire > France > TER,"train, transport de personne ferré, ter, train express regional",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,0.282,0.282,0,0,0,,,,,,,,,,,0,0
,Elément,21741,élément décomposé par poste et par gaz,Valide générique,Train grandes lignes,,,Transport de personnes > Ferroviaire > France > Trains grandes lignes,"train, transport de personne ferré, train grandes lignes",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,1.05,1.05,0,0,0,,,,,,,,,,,0,0
,Poste,21741,élément décomposé par poste et par gaz,Valide générique,Train grandes lignes,,,Transport de personnes > Ferroviaire > France > Trains grandes lignes,"train, transport de personne ferré, train grandes lignes",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Energie,électricité - à la centrale,0.636,0.636,0,0,0,,,,,,,,,,,0,0
,Poste,21741,élément décomposé par poste et par gaz,Valide générique,Train grandes lignes,,,Transport de personnes > Ferroviaire > France > Trains grandes lignes,"train, transport de personne ferré, train grandes lignes",kgCO2e/km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,France continentale,France continentale,Novembre 2014,Novembre 2014,Décembre 2017,60%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,électricité,0.417,0.417,0,0,0,,,,,,,,,,,0,0
